,year,mileage,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
2789,2019,2499,1.5,1,0,0,0,0,0,0,1,25299
2790,2019,1000,1.6,0,0,0,1,1,0,0,0,31449
2791,2019,200,1.5,0,0,0,1,0,0,0,1,25799
2792,2019,5800,1.6,0,1,0,0,0,0,0,1,22299
2793,2019,1000,1.6,0,1,0,0,0,0,0,1,23879
2794,2017,27829,2.1,0,0,0,1,1,0,0,0,19999
2795,2016,29810,4.0,0,0,0,1,0,0,0,1,31649
2796,2019,14725,2.0,0,0,0,1,1,0,0,0,25104
2797,2019,9249,2.0,0,0,0,1,1,0,0,0,27924
2798,2019,12907,2.0,0,0,0,1,1,0,0,0,24924
2799,2018,4127,3.0,1,0,0,0,0,0,0,1,38495
2800,2019,12951,2.0,1,0,0,0,1,0,0,0,23624
2801,2019,2407,2.0,1,0,0,0,1,0,0,0,28904
2802,2019,2625,1.5,0,0,0,1,0,0,0,1,29124
2803,2017,22437,3.0,0,0,0,1,0,0,0,1,30124
2804,2017,46938,2.1,0,0,0,1,1,0,0,0,19124
2805,2017,19097,3.0,1,0,0,0,0,0,0,1,32124
2806,2019,10871,2.0,0,0,0,1,1,0,0,0,26799
2807,2015,53000,2.1,0,0,0,1,1,0,0,0,13999
2808,2018,6813,2.1,1,0,0,0,1,0,0,0,20899
2809,2019,5001,3.0,1,0,0,0,0,0,0,1,42799
2810,2019,15194,2.0,1,0,0,0,1,0,0,0,23289
2811,2019,15000,2.0,0,0,0,1,1,0,0,0,23389
2812,2019,3000,1.5,0,0,0,1,0,0,0,1,25389
2813,2019,2575,1.5,0,0,0,1,0,0,0,1,24549
2814,2018,7297,3.0,1,0,0,0,0,0,0,1,39249
2815,2016,6900,2.0,0,0,0,1,0,0,0,1,18799
2816,2017,15066,4.0,1,0,0,0,0,0,0,1,48399
2817,2017,8797,4.0,0,0,0,1,0,0,0,1,41399
2818,2019,1212,1.6,1,0,0,0,0,0,0,1,29899
2819,2019,2136,2.0,0,0,0,1,1,0,0,0,32999
2820,2018,11258,2.1,0,0,0,1,1,0,0,0,25999
2821,2019,8000,3.0,0,0,0,1,0,0,0,1,40599
2822,2014,35700,2.1,0,0,0,1,1,0,0,0,16499
2823,2016,34000,2.1,1,0,0,0,1,0,0,0,20192
2824,2019,14000,1.5,0,0,0,1,0,0,0,1,22124
2825,2014,38544,2.1,0,0,0,1,1,0,0,0,15495
2826,2013,77718,2.1,0,0,0,1,1,0,0,0,7495
2827,2015,58734,2.1,0,0,0,1,1,0,0,0,10995
2828,2014,36650,2.1,0,0,0,1,1,0,0,0,12995
2829,2013,49964,6.2,0,0,0,1,0,0,0,1,22995
2830,2017,19000,2.0,0,0,0,1,0,0,0,1,23000
2831,2016,25000,3.0,1,0,0,0,0,0,0,1,33500
2832,2015,25199,2.1,0,0,0,1,1,0,0,0,18990
2833,2013,89000,2.1,1,0,0,0,1,0,0,0,8990
2834,2014,80000,2.1,1,0,0,0,1,0,0,0,8990
2835,2017,30000,4.0,1,0,0,0,0,0,0,1,33990
2836,2015,80000,2.0,0,1,0,0,0,0,0,1,11490
2837,2015,37000,2.1,1,0,0,0,1,0,0,0,16490
2838,2017,23000,2.1,1,0,0,0,1,0,0,0,17990
2839,2015,67000,2.1,1,0,0,0,1,0,0,0,13990
2840,2012,54000,2.1,1,0,0,0,1,0,0,0,8490
2841,2017,11499,2.1,0,0,0,1,1,0,0,0,25824
2842,2017,16496,2.1,0,0,0,1,1,0,0,0,25824
2843,2016,35999,2.0,0,0,0,1,0,0,0,1,18124
2844,2017,28848,2.0,0,0,0,1,0,0,0,1,22124
2845,2017,22811,2.0,1,0,0,0,0,0,0,1,23124
2846,2017,28023,2.1,0,0,0,1,1,0,0,0,21124
2847,2019,9,2.0,1,0,0,0,1,0,0,0,30995
2848,2019,11397,1.5,0,0,0,1,0,0,0,1,25749
2849,2019,14517,1.5,0,0,0,1,0,0,0,1,19749
2850,2019,19821,2.0,0,0,0,1,1,0,0,0,21449
2851,2019,14222,1.5,0,0,0,1,0,0,0,1,19799
2852,2019,13794,1.5,0,0,0,1,0,0,0,1,19849
2853,2019,11785,1.5,0,0,0,1,0,0,0,1,20149
2854,2019,6685,1.5,0,0,0,1,0,0,0,1,25849
2855,2019,9227,1.5,0,0,0,1,0,0,0,1,26099
2856,2019,6880,1.5,0,0,0,1,0,0,0,1,25849
2857,2019,9419,2.0,0,0,0,1,1,0,0,0,26499
2858,2015,42000,2.1,1,0,0,0,1,0,0,0,16990
2859,2016,44000,1.6,1,0,0,0,1,0,0,0,15990
2860,2015,87000,2.1,1,0,0,0,1,0,0,0,12990
2861,2015,50000,2.0,1,0,0,0,0,0,0,1,13990
2862,2015,39000,2.1,1,0,0,0,1,0,0,0,14990
2863,2014,54000,2.1,1,0,0,0,1,0,0,0,14990
2864,2013,74000,1.6,0,1,0,0,0,0,0,1,8990
2865,2016,17000,2.0,1,0,0,0,0,0,0,1,15990
2866,2012,96000,2.1,1,0,0,0,1,0,0,0,7490
2867,2018,18321,2.1,0,0,0,1,1,0,0,0,20771
2868,2015,26314,2.0,0,0,0,1,0,1,0,0,18649
2869,2017,53000,2.1,1,0,0,0,1,0,0,0,15990
2870,2017,26000,2.1,1,0,0,0,1,0,0,0,17990
2871,2016,29000,2.1,1,0,0,0,1,0,0,0,16990
2872,2015,32000,4.0,1,0,0,0,0,0,0,1,39990
2873,2016,57000,2.1,1,0,0,0,1,0,0,0,17990
2874,2015,40000,2.1,1,0,0,0,1,0,0,0,16990
2875,2015,96000,2.1,1,0,0,0,1,0,0,0,12990
2876,2016,79000,2.1,1,0,0,0,1,0,0,0,13490
2877,2017,31000,2.1,1,0,0,0,1,0,0,0,17490
2878,2015,29000,2.1,1,0,0,0,1,0,0,0,13990
2879,2012,91000,2.1,1,0,0,0,1,0,0,0,8990
2880,2014,76000,2.1,1,0,0,0,1,0,0,0,12990
2881,2016,38000,2.1,1,0,0,0,1,0,0,0,18990
2882,2013,49000,1.6,1,0,0,0,0,0,0,1,8990
2883,2014,52000,2.1,0,1,0,0,1,0,0,0,12990
2884,2017,18000,2.1,1,0,0,0,1,0,0,0,20990
2885,2017,21149,2.1,1,0,0,0,1,0,0,0,21535
2886,2017,10500,2.1,0,1,0,0,1,0,0,0,20000
2887,2016,71991,2.1,1,0,0,0,1,0,0,0,15910
2888,2015,31063,2.1,1,0,0,0,0,1,0,0,16499
2889,2017,27040,2.1,1,0,0,0,1,0,0,0,16267
2890,2017,14709,2.0,1,0,0,0,0,0,0,1,21999
2891,2017,22000,2.1,1,0,0,0,1,0,0,0,16950
2892,2011,68000,2.1,1,0,0,0,1,0,0,0,9950
2893,2014,48000,2.1,1,0,0,0,1,0,0,0,14990
2894,2019,8510,1.5,0,0,0,1,0,0,0,1,26999
2895,2018,11494,1.5,0,0,0,1,0,0,0,1,22799
2896,2018,11163,1.5,1,0,0,0,0,0,0,1,22849
2897,2019,9839,2.0,0,0,0,1,1,0,0,0,31699
2898,2019,9690,1.5,0,0,0,1,0,0,0,1,26199
2899,2019,10234,1.5,0,0,0,1,0,0,0,1,25299
2900,2019,3092,1.5,0,0,0,1,0,0,0,1,31599
2901,2019,8746,2.0,0,0,0,1,1,0,0,0,29599
2902,2017,21459,2.1,0,0,0,1,1,0,0,0,18999
2903,2018,3438,2.0,1,0,0,0,0,0,0,1,28399
2904,2015,71000,2.1,1,0,0,0,1,0,0,0,13990
2905,2017,49000,2.1,1,0,0,0,1,0,0,0,15990
2906,2014,50000,2.1,1,0,0,0,1,0,0,0,15490
2907,2015,78000,2.1,1,0,0,0,1,0,0,0,14490
2908,2012,88000,2.1,1,0,0,0,1,0,0,0,7990
2909,2017,37000,2.1,1,0,0,0,1,0,0,0,17990
2910,2014,50000,2.1,1,0,0,0,1,0,0,0,11990
2911,2016,23000,2.1,1,0,0,0,1,0,0,0,18990
2912,2015,52000,2.0,1,0,0,0,0,0,0,1,13490
2913,2017,29000,2.1,1,0,0,0,1,0,0,0,20990
2914,2014,60000,2.1,1,0,0,0,1,0,0,0,9990
2915,2013,68000,2.1,1,0,0,0,1,0,0,0,9490
2916,2015,42000,2.1,1,0,0,0,1,0,0,0,13990
2917,2016,50000,2.1,1,0,0,0,1,0,0,0,19990
2918,2016,35000,2.1,1,0,0,0,1,0,0,0,19990
2919,2013,48000,2.1,1,0,0,0,1,0,0,0,9490
2920,2019,14973,2.0,0,0,0,1,1,0,0,0,20299
2921,2019,14006,1.5,0,0,0,1,0,0,0,1,20349
2922,2019,1919,2.0,0,0,0,1,1,0,0,0,29399
2923,2019,15074,2.0,0,0,0,1,1,0,0,0,25549
2924,2015,44598,2.1,1,0,0,0,1,0,0,0,13599
2925,2014,78966,2.1,1,0,0,0,1,0,0,0,13799
2926,2017,28609,2.0,1,0,0,0,0,1,0,0,17499
2927,2016,24227,2.1,1,0,0,0,1,0,0,0,18268
2928,2016,43003,2.1,1,0,0,0,0,1,0,0,17999
2929,2016,35822,2.1,1,0,0,0,1,0,0,0,16199
2930,2017,29645,2.0,1,0,0,0,0,0,0,1,17488
2931,2017,35649,2.1,1,0,0,0,1,0,0,0,18999
2932,2018,29970,2.0,1,0,0,0,0,0,0,1,16799
2933,2015,79520,2.1,1,0,0,0,1,0,0,0,10499
2934,2016,38154,2.1,1,0,0,0,0,1,0,0,19599
2935,2017,12146,1.6,0,1,0,0,1,0,0,0,16999
2936,2012,60586,2.1,1,0,0,0,1,0,0,0,9124
2937,2016,44617,2.1,1,0,0,0,1,0,0,0,15999
2938,2018,6232,2.0,1,0,0,0,1,0,0,0,27649
2939,2018,8796,1.5,1,0,0,0,0,0,0,1,23249
2940,2019,13467,2.0,0,0,0,1,1,0,0,0,20999
2941,2019,13318,2.0,0,0,0,1,1,0,0,0,20999
2942,2018,10913,2.1,1,0,0,0,1,0,0,0,25999
2943,2016,30611,2.1,0,0,0,1,1,0,0,0,19699
2944,2019,3220,3.0,0,0,0,1,0,0,0,1,38999
2945,2019,3598,1.6,0,0,0,1,1,0,0,0,27099
2946,2019,14895,2.0,0,0,0,1,1,0,0,0,25999
2947,2019,12902,2.0,0,0,0,1,1,0,0,0,24499
2948,2018,4715,2.0,0,0,0,1,1,0,0,0,29199
2949,2016,15000,2.1,0,0,0,1,1,0,0,0,19999
2950,2017,21212,2.1,0,0,0,1,1,0,0,0,23999
2951,2019,707,2.0,0,0,0,1,0,0,0,1,32099
2952,2019,3889,2.0,0,0,0,1,1,0,0,0,28599
2953,2019,930,1.5,0,0,0,1,0,0,0,1,27199
2954,2018,9861,1.5,1,0,0,0,0,0,0,1,23400
2955,2014,53386,2.1,1,0,0,0,1,0,0,0,10999
2956,2015,40005,2.1,1,0,0,0,1,0,0,0,12000
2957,2015,40005,2.1,1,0,0,0,1,0,0,0,12000
2958,2016,33036,2.1,1,0,0,0,1,0,0,0,14499
2959,2016,17097,2.1,0,1,0,0,1,0,0,0,19450
2960,2018,36000,2.0,0,1,0,0,0,0,0,1,15489
2961,2017,62480,2.1,1,0,0,0,1,0,0,0,16489
2962,2017,10597,2.1,1,0,0,0,1,0,0,0,24948
2963,2017,15072,1.6,1,0,0,0,1,0,0,0,20988
2964,2017,20118,2.0,1,0,0,0,0,0,0,1,24998
2965,2018,12123,2.1,1,0,0,0,1,0,0,0,21498
2966,2020,1000,3.0,1,0,0,0,0,0,0,1,49998
2967,2019,6000,1.6,1,0,0,0,0,0,0,1,26998
2968,2013,60841,2.1,1,0,0,0,1,0,0,0,10190
2969,2015,35553,2.1,1,0,0,0,1,0,0,0,14900
2970,2015,75306,2.1,1,0,0,0,1,0,0,0,13854
2971,2014,32391,1.6,1,0,0,0,0,0,0,1,12295
2972,2016,39877,1.6,0,1,0,0,1,0,0,0,16000
2973,2016,34246,2.1,0,1,0,0,1,0,0,0,14299
2974,2016,11638,2.1,0,1,0,0,1,0,0,0,14499
2975,2017,15021,2.1,1,0,0,0,1,0,0,0,18865
2976,2013,49085,2.1,1,0,0,0,1,0,0,0,10999
2977,2016,28696,2.0,1,0,0,0,0,1,0,0,18499
2978,2015,59549,2.1,1,0,0,0,0,1,0,0,17130
2979,2013,41866,6.2,1,0,0,0,0,0,0,1,21999
2980,2016,61225,2.0,1,0,0,0,0,1,0,0,16341
2981,2016,40313,2.0,1,0,0,0,0,1,0,0,19499
2982,2016,26741,2.1,1,0,0,0,1,0,0,0,21499
2983,2016,59211,2.0,1,0,0,0,0,1,0,0,15999
2984,2017,49243,2.1,1,0,0,0,1,0,0,0,16958
2985,2016,41614,2.1,1,0,0,0,1,0,0,0,15999
2986,2014,42256,2.1,1,0,0,0,1,0,0,0,14999
2987,2017,23001,2.0,0,1,0,0,0,0,0,1,13499
2988,2015,68600,2.1,0,1,0,0,1,0,0,0,12490
2989,2010,97717,1.6,0,1,0,0,0,0,0,1,4990
2990,2013,76950,2.1,1,0,0,0,1,0,0,0,9685
2991,2018,22345,1.6,1,0,0,0,1,0,0,0,17470
2992,2010,106032,1.8,1,0,0,0,0,0,0,1,4495
2993,2017,49859,2.1,1,0,0,0,0,1,0,0,17999
2994,2013,69493,2.1,1,0,0,0,1,0,0,0,8751
2995,2019,4443,2.0,1,0,0,0,1,0,0,0,29499
2996,2015,42492,2.1,1,0,0,0,1,0,0,0,13999
2997,2014,20047,2.0,1,0,0,0,0,0,0,1,15399
2998,2017,23555,2.1,1,0,0,0,1,0,0,0,18999
2999,2018,28059,2.1,1,0,0,0,1,0,0,0,19949
3000,2016,40049,1.6,0,1,0,0,1,0,0,0,14649
3001,2014,140000,2.1,1,0,0,0,1,0,0,0,10393
3002,2015,129000,2.1,0,1,0,0,1,0,0,0,10791
3003,2015,90000,2.1,0,1,0,0,1,0,0,0,9791
3004,2015,94000,2.1,0,1,0,0,1,0,0,0,11591
3005,2016,124000,2.1,1,0,0,0,1,0,0,0,12392
3006,2017,102000,2.1,1,0,0,0,1,0,0,0,13392
3007,2015,113000,2.1,0,1,0,0,1,0,0,0,9793
3008,2016,128000,2.1,1,0,0,0,1,0,0,0,11393
3009,2015,150000,2.1,0,1,0,0,1,0,0,0,8692
3010,2008,112455,2.1,1,0,0,0,1,0,0,0,4295
3011,2015,44086,2.1,1,0,0,0,1,0,0,0,16395
3012,2017,51406,2.1,1,0,0,0,1,0,0,0,14670
3013,2015,81423,2.1,1,0,0,0,1,0,0,0,15970
3014,2016,99217,2.1,1,0,0,0,1,0,0,0,13490
3015,2008,67979,1.8,1,0,0,0,0,0,0,1,5780
3016,2013,74157,2.1,1,0,0,0,1,0,0,0,8950
3017,2015,31435,2.1,0,1,0,0,1,0,0,0,15604
3018,2014,47183,2.1,1,0,0,0,1,0,0,0,11750
3019,2012,59512,1.8,0,1,0,0,0,0,0,1,7573
3020,2015,52500,2.1,1,0,0,0,1,0,0,0,14999
3021,2014,50416,2.1,1,0,0,0,1,0,0,0,11999
3022,2017,23683,2.0,1,0,0,0,0,0,0,1,18728
3023,2017,25449,2.1,1,0,0,0,1,0,0,0,20200
3024,2015,46959,2.1,1,0,0,0,0,1,0,0,15800
3025,2017,24518,2.1,1,0,0,0,1,0,0,0,15999
3026,2015,108000,2.1,0,1,0,0,1,0,0,0,9392
3027,2019,15024,2.1,1,0,0,0,1,0,0,0,19999
3028,2018,37763,2.1,1,0,0,0,1,0,0,0,18699
3029,2015,12050,2.1,1,0,0,0,1,0,0,0,20000
3030,2017,11136,2.1,1,0,0,0,1,0,0,0,21499
3031,2016,28392,2.1,1,0,0,0,1,0,0,0,16499
3032,2016,52819,2.0,1,0,0,0,0,1,0,0,16326
3033,2018,11498,2.1,1,0,0,0,1,0,0,0,20299
3034,2016,42569,2.1,1,0,0,0,1,0,0,0,17999
3035,2014,31690,2.1,1,0,0,0,1,0,0,0,15999
3036,2018,11881,2.1,1,0,0,0,1,0,0,0,24499
3037,2019,8000,2.0,1,0,0,0,1,0,0,0,29748
3038,2019,4000,2.0,1,0,0,0,1,0,0,0,31998
3039,2019,1000,1.5,1,0,0,0,0,0,0,1,29498
3040,2019,2073,1.5,1,0,0,0,0,0,0,1,24998
3041,2019,5144,2.0,1,0,0,0,1,0,0,0,27998
3042,2017,30633,2.1,1,0,0,0,1,0,0,0,21998
3043,2016,40500,2.0,1,0,0,0,0,1,0,0,19998
3044,2019,4000,2.0,1,0,0,0,1,0,0,0,31248
3045,2020,3000,2.0,1,0,0,0,1,0,0,0,34498
3046,2020,2000,2.0,1,0,0,0,1,0,0,0,33998
3047,2018,13910,2.1,1,0,0,0,1,0,0,0,21691
3048,2018,6001,2.0,1,0,0,0,0,0,0,1,24991
3049,2019,8238,1.5,1,0,0,0,0,0,0,1,24992
3050,2016,3000,2.0,1,0,0,0,0,0,0,1,19900
3051,2019,6084,2.0,1,0,0,0,1,0,0,0,26291
3052,2017,10398,2.0,1,0,0,0,0,0,0,1,21291
3053,2016,26401,2.1,1,0,0,0,0,1,0,0,18291
3054,2020,15754,2.1,0,1,0,0,1,0,0,0,19298
3055,2019,50,1.5,1,0,0,0,0,0,0,1,29998
3056,2018,3314,1.5,1,0,0,0,0,0,0,1,21691
3057,2020,2000,2.0,1,0,0,0,1,0,0,0,33998
3058,2019,13479,1.5,1,0,0,0,0,0,0,1,24748
3059,2018,38508,2.1,1,0,0,0,1,0,0,0,19798
3060,2017,27236,2.1,1,0,0,0,1,0,0,0,19498
3061,2017,42986,2.1,1,0,0,0,1,0,0,0,18998
3062,2017,37158,2.1,1,0,0,0,1,0,0,0,16798
3063,2017,19242,2.1,1,0,0,0,1,0,0,0,21998
3064,2019,5266,1.5,1,0,0,0,0,0,0,1,22291
3065,2017,34682,2.1,1,0,0,0,1,0,0,0,18991
3066,2019,2910,1.5,1,0,0,0,0,0,0,1,29900
3067,2015,56118,2.1,1,0,0,0,1,0,0,0,15400
3068,2020,1000,3.0,1,0,0,0,0,0,0,1,41900
3069,2016,47651,2.1,1,0,0,0,1,0,0,0,20191
3070,2016,30187,4.0,1,0,0,0,0,0,0,1,40995
3071,2016,37982,2.0,1,0,0,0,0,0,0,1,15999
3072,2017,22011,2.1,1,0,0,0,1,0,0,0,20249
3073,2017,33569,2.0,1,0,0,0,0,0,0,1,15699
3074,2019,41,1.5,1,0,0,0,0,0,0,1,27498
3075,2018,15000,2.0,1,0,0,0,0,0,0,1,26998
3076,2017,26145,2.1,1,0,0,0,1,0,0,0,21498
3077,2017,19878,2.1,1,0,0,0,1,0,0,0,21489
3078,2013,57172,2.1,1,0,0,0,1,0,0,0,8799
3079,2017,23637,2.1,1,0,0,0,1,0,0,0,18999
3080,2015,48361,2.0,1,0,0,0,0,1,0,0,15899
3081,2016,71077,2.1,1,0,0,0,1,0,0,0,13600
3082,2017,17324,2.1,1,0,0,0,1,0,0,0,20599
3083,2017,20850,1.6,1,0,0,0,1,0,0,0,16799
3084,2012,50848,1.8,1,0,0,0,0,0,0,1,9400
3085,2016,23907,2.1,1,0,0,0,1,0,0,0,18400
3086,2017,23606,2.0,1,0,0,0,0,1,0,0,18995
3087,2015,81940,2.1,1,0,0,0,0,1,0,0,12295
3088,2015,82230,2.1,0,1,0,0,1,0,0,0,10500
3089,2016,14183,2.0,1,0,0,0,0,0,0,1,17699
3090,2013,69900,2.1,1,0,0,0,1,0,0,0,11499
3091,2008,91000,2.1,1,0,0,0,1,0,0,0,5999
3092,2018,7200,2.0,1,0,0,0,0,0,0,1,23995
3093,2014,20000,1.6,1,0,0,0,0,0,0,1,12495
3094,2018,26930,2.0,1,0,0,0,0,0,0,1,15999
3095,2013,56544,2.1,1,0,0,0,1,0,0,0,9000
3096,2016,34972,1.6,1,0,0,0,1,0,0,0,16000
3097,2018,6200,1.5,1,0,0,0,0,0,0,1,22900
3098,2018,26329,2.0,1,0,0,0,0,0,0,1,16999
3099,2017,27814,2.0,1,0,0,0,0,0,0,1,17249
3100,2016,33821,2.1,1,0,0,0,1,0,0,0,22900
3101,2016,60619,2.0,1,0,0,0,0,1,0,0,15679
3102,2017,40272,2.1,1,0,0,0,1,0,0,0,14999
3103,2016,33197,2.1,1,0,0,0,1,0,0,0,19599
3104,2012,80299,2.1,1,0,0,0,1,0,0,0,7699
3105,2019,650,1.6,1,0,0,0,1,0,0,0,27500
3106,2019,4885,2.0,1,0,0,0,1,0,0,0,29498
3107,2017,19828,2.0,1,0,0,0,0,0,0,1,17900
3108,2017,23665,2.1,1,0,0,0,1,0,0,0,21900
3109,2019,348,2.0,1,0,0,0,1,0,0,0,27400
3110,2019,9050,1.6,1,0,0,0,0,0,0,1,22900
3111,2020,600,2.0,1,0,0,0,1,0,0,0,39900
3112,2020,3000,2.0,1,0,0,0,1,0,0,0,35900
3113,2019,2200,2.0,1,0,0,0,1,0,0,0,31400
3114,2019,3000,2.0,1,0,0,0,1,0,0,0,32900
3115,2019,3500,3.0,1,0,0,0,0,0,0,1,45900
3116,2017,30728,2.0,1,0,0,0,0,0,0,1,20988
3117,2017,25000,2.0,1,0,0,0,0,0,0,1,22400
3118,2017,23434,2.0,1,0,0,0,0,0,0,1,20700
3119,2015,41000,2.1,1,0,0,0,1,0,0,0,15400
3120,2015,26501,1.6,1,0,0,0,0,0,0,1,12900
3121,2013,57801,2.1,1,0,0,0,1,0,0,0,9700
3122,2016,23216,1.6,0,1,0,0,1,0,0,0,16200
3123,2015,62439,2.1,1,0,0,0,1,0,0,0,10700
3124,2016,19581,2.0,1,0,0,0,0,0,0,1,17600
3125,2016,25997,1.6,0,1,0,0,1,0,0,0,15600
3126,2016,18903,2.1,1,0,0,0,1,0,0,0,19300
3127,2017,27566,2.1,1,0,0,0,1,0,0,0,21000
3128,2017,31176,2.0,1,0,0,0,0,1,0,0,19000
3129,2017,36831,2.1,1,0,0,0,1,0,0,0,18500
3130,2015,12586,2.0,1,0,0,0,0,1,0,0,19100
3131,2014,32613,2.0,1,0,0,0,0,0,0,1,16300
3132,2016,26239,2.1,1,0,0,0,1,0,0,0,18300
3133,2016,39379,2.1,1,0,0,0,1,0,0,0,17800
3134,2013,37236,1.6,1,0,0,0,0,0,0,1,12000
3135,2016,21425,2.1,1,0,0,0,1,0,0,0,20000
3136,2016,27574,2.1,1,0,0,0,1,0,0,0,19000
3137,2017,19832,2.1,1,0,0,0,1,0,0,0,23700
3138,2019,1100,1.6,1,0,0,0,0,0,0,1,25900
3139,2019,5250,1.5,1,0,0,0,0,0,0,1,28900
3140,2017,48618,2.1,1,0,0,0,1,0,0,0,18691
3141,2017,20843,2.0,1,0,0,0,0,0,0,1,19991
3142,2019,4000,1.6,1,0,0,0,0,0,0,1,28991
3143,2017,21210,2.0,1,0,0,0,0,1,0,0,22691
3144,2015,35229,2.0,1,0,0,0,0,0,0,1,18000
3145,2017,26000,2.1,1,0,0,0,1,0,0,0,21400
3146,2017,15808,2.1,1,0,0,0,1,0,0,0,25900
3147,2017,41677,2.1,1,0,0,0,1,0,0,0,17400
3148,2017,49365,2.1,0,1,0,0,1,0,0,0,19700
3149,2015,70000,2.1,1,0,0,0,1,0,0,0,14800
3150,2019,2776,2.0,1,0,0,0,0,0,0,1,30900
3151,2015,53829,2.1,1,0,0,0,0,1,0,0,18798
3152,2015,30891,2.1,1,0,0,0,1,0,0,0,18500
3153,2017,30528,2.0,0,1,0,0,0,0,0,1,15000
3154,2015,33430,2.1,1,0,0,0,1,0,0,0,17700
3155,2016,23676,2.0,1,0,0,0,0,1,0,0,20000
3156,2017,16087,2.1,1,0,0,0,0,1,0,0,20200
3157,2016,32743,2.0,1,0,0,0,0,1,0,0,19000
3158,2015,32712,2.1,1,0,0,0,1,0,0,0,14500
3159,2014,30819,2.0,1,0,0,0,0,0,0,1,16300
3160,2016,49335,2.1,1,0,0,0,1,0,0,0,19100
3161,2015,36078,2.1,1,0,0,0,1,0,0,0,15700
3162,2016,34295,2.0,1,0,0,0,0,1,0,0,18300
3163,2015,39004,2.1,1,0,0,0,1,0,0,0,18700
3164,2016,41899,2.1,1,0,0,0,1,0,0,0,15400
3165,2019,7000,1.6,1,0,0,0,0,0,0,1,23200
3166,2019,6000,2.0,1,0,0,0,0,0,0,1,29900
3167,2019,1000,2.0,1,0,0,0,1,0,0,0,29900
3168,2016,40267,2.0,1,0,0,0,0,1,0,0,18000
3169,2014,50364,2.1,1,0,0,0,1,0,0,0,12500
3170,2016,44263,2.1,1,0,0,0,1,0,0,0,14000
3171,2017,39480,2.1,0,1,0,0,1,0,0,0,19600
3172,2016,24836,1.6,1,0,0,0,1,0,0,0,18600
3173,2019,6000,1.6,1,0,0,0,1,0,0,0,24400
3174,2019,6000,1.5,1,0,0,0,0,0,0,1,23900
3175,2019,8000,1.5,1,0,0,0,0,0,0,1,23400
3176,2019,6000,2.0,1,0,0,0,0,0,0,1,28900
3177,2019,6000,2.0,1,0,0,0,0,0,0,1,28800
3178,2018,1977,4.0,1,0,0,0,0,0,0,1,46900
3179,2015,60185,2.1,1,0,0,0,1,0,0,0,15695
3180,2017,14200,2.1,1,0,0,0,1,0,0,0,24495
3181,2017,72400,2.1,1,0,0,0,1,0,0,0,16000
3182,2016,93620,2.1,1,0,0,0,1,0,0,0,13500
3183,2016,90980,2.0,1,0,0,0,0,1,0,0,13295
3184,2016,67490,2.0,1,0,0,0,0,1,0,0,16000
3185,2015,18263,2.0,1,0,0,0,0,0,0,1,16000
3186,2018,20000,2.0,1,0,0,0,0,0,0,1,19900
3187,2016,16957,2.0,1,0,0,0,0,0,0,1,20200
3188,2017,54500,2.1,1,0,0,0,1,0,0,0,21400
3189,2016,25522,2.0,1,0,0,0,0,0,0,1,17900
3190,2015,35125,2.1,1,0,0,0,1,0,0,0,16700
3191,2015,101480,2.1,1,0,0,0,1,0,0,0,12795
3192,2020,6000,1.5,1,0,0,0,0,0,0,1,33900
3193,2020,6000,2.0,1,0,0,0,1,0,0,0,41900
3194,2019,6000,2.0,1,0,0,0,1,0,0,0,31900
3195,2018,11626,2.1,1,0,0,0,1,0,0,0,25748
3196,2016,31000,2.0,1,0,0,0,0,0,0,1,17900
3197,2017,40000,2.1,1,0,0,0,1,0,0,0,19900
3198,2019,6000,1.5,1,0,0,0,0,0,0,1,21400
3199,2019,10000,1.5,1,0,0,0,0,0,0,1,24400
3200,2016,29173,2.1,1,0,0,0,1,0,0,0,18600
3201,2016,16662,2.0,1,0,0,0,0,1,0,0,20100
3202,2017,23063,2.1,1,0,0,0,1,0,0,0,20800
3203,2016,18406,2.1,1,0,0,0,1,0,0,0,18000
3204,2015,75920,2.1,0,1,0,0,1,0,0,0,11990
3205,2019,3405,4.0,1,0,0,0,0,0,0,1,59998
3206,2020,20,4.0,1,0,0,0,0,0,0,1,61995
3207,2019,2645,1.5,1,0,0,0,0,0,0,1,35248
3208,2019,25,4.0,1,0,0,0,0,0,0,1,60298
3209,2019,1100,2.0,1,0,0,0,1,0,0,0,36248
3210,2019,1894,2.0,1,0,0,0,1,0,0,0,35298
3211,2016,32475,2.1,1,0,0,0,1,0,0,0,17999
3212,2014,33865,2.1,1,0,0,0,1,0,0,0,15700
3213,2017,12040,2.0,1,0,0,0,0,1,0,0,20499
3214,2017,22167,2.0,1,0,0,0,0,1,0,0,18399
3215,2013,40490,2.1,1,0,0,0,1,0,0,0,11499
3216,2015,40786,1.6,1,0,0,0,1,0,0,0,16699
3217,2015,50211,2.1,1,0,0,0,1,0,0,0,14313
3218,2016,40814,1.6,1,0,0,0,1,0,0,0,14999
3219,2015,41000,2.1,1,0,0,0,1,0,0,0,13699
3220,2015,73127,2.1,1,0,0,0,1,0,0,0,14899
3221,2018,23842,2.1,1,0,0,0,1,0,0,0,19699
3222,2015,35977,2.0,1,0,0,0,0,0,0,1,13599
3223,2015,67795,2.1,1,0,0,0,1,0,0,0,12499
